PassengerId,HomePlanet,CryoSleep,Destination,Age,VIP,Transported,Group,Deck,CabinNumber,Side,LastName,N_family_members,N_group_members,Regular,Luxury,TotalSpendings
5812_02,0.0,0.0,2.0,3.0,0.0,1,3913.0,6.0,1755.0,1.0,604.0,14.0,5.0,0.0,0.0,0.0
5812_03,0.0,1.0,2.0,12.0,0.0,1,3913.0,6.0,1755.0,1.0,604.0,14.0,5.0,0.0,0.0,0.0
5812_04,0.0,1.0,2.0,2.0,0.0,1,3913.0,6.0,1755.0,1.0,604.0,14.0,5.0,0.0,0.0,0.0
5812_05,0.0,1.0,2.0,41.0,0.0,1,3913.0,6.0,1755.0,1.0,604.0,14.0,5.0,0.0,0.0,0.0
5812_06,0.0,1.0,0.0,11.0,0.0,1,3913.0,6.0,1755.0,1.0,604.0,14.0,5.0,0.0,0.0,0.0
5813_01,0.0,1.0,2.0,41.0,0.0,1,3914.0,6.0,1747.0,0.0,1015.0,5.0,0.0,0.0,0.0,0.0
5814_01,2.0,0.0,2.0,17.0,0.0,0,3915.0,3.0,810.0,1.0,173.0,8.0,6.0,605.0,452.0,674.0
5814_02,2.0,1.0,0.0,21.0,0.0,1,3915.0,3.0,810.0,1.0,173.0,8.0,6.0,0.0,0.0,0.0
5814_03,2.0,1.0,0.0,21.0,0.0,1,3915.0,3.0,810.0,1.0,173.0,8.0,6.0,0.0,0.0,0.0
5814_04,2.0,0.0,2.0,27.0,0.0,1,3915.0,3.0,810.0,1.0,173.0,8.0,6.0,837.0,90.0,587.0
5814_05,2.0,1.0,2.0,54.0,0.0,1,3915.0,3.0,810.0,1.0,173.0,8.0,6.0,0.0,0.0,0.0
5814_06,2.0,0.0,2.0,15.0,0.0,0,3915.0,3.0,810.0,1.0,173.0,8.0,6.0,946.0,1568.0,1533.0
5814_07,2.0,1.0,0.7678004067760258,39.0,0.0,1,3915.0,3.0,810.0,1.0,173.0,8.0,6.0,0.0,0.0,0.0
5816_01,0.0,0.0,2.0,31.0,0.0,1,3916.0,6.0,1748.0,0.0,2109.0,3.0,0.0,7.0,339.0,124.0
5817_01,2.0,1.0,2.0,28.0,0.0,1,3917.0,5.0,125.0,1.0,162.0,5.0,0.0,0.0,0.0,0.0
5818_01,0.0,0.0,1.6054941842536772,21.0,0.0,0,3918.0,6.0,1749.0,0.0,1376.0,3.0,0.0,5.0,1825.0,1548.0
5819_01,1.0,1.0,2.0,29.0,0.0,1,3919.0,1.0,956.0,1.0,1987.0,1.0,0.0,0.0,0.0,0.0
5820_01,0.0,0.0,2.0,45.0,0.0,1,3920.0,5.0,126.0,1.0,2021.0,2.0,0.0,542.0,106.0,315.0
5821_01,1.0,0.0,0.0,44.0,0.0,0,3921.0,2.0,872.0,0.0,318.0,3.0,0.0,534.0,2050.0,1969.0
5822_01,0.0,1.0,2.0,12.0,0.0,1,3922.0,6.0,1750.0,0.0,371.0,4.0,0.0,0.0,0.0,0.0
5823_01,0.0,1.0,0.0,18.0,0.0,1,3923.0,6.0,1756.0,1.0,56.0,3.0,0.0,0.0,0.0,0.0
5824_01,0.0,1.0,0.0,20.0,0.0,1,3924.0,6.0,1752.0,0.0,472.0,4.0,0.0,0.0,0.0,0.0
5825_01,1.0,0.0,2.0,43.0,0.0,1,3925.0,1.0,929.0,0.0,59.0,3.0,0.0,1869.0,510.0,2158.0
5826_01,1.0,1.0,0.0,46.0,0.0,1,3926.0,4.0,1117.0,0.0,2023.0,1.0,0.0,0.0,0.0,0.0
5827_01,0.0,0.0,2.0,53.0,0.0,1,3927.0,6.0,1757.0,1.0,2178.0,8.0,0.0,68.0,836.0,555.0
5828_01,0.0,0.0,2.0,21.0,0.0,0,3928.0,6.0,1753.0,0.0,867.0,3.0,0.0,0.0,550.0,224.0
5829_01,0.0,0.0,2.0,23.0,0.0,0,3929.0,5.0,127.0,1.0,1774.0,8.0,0.0,21.0,643.0,335.0
5831_01,0.0,0.0,0.0,9.0,0.0,0,3930.0,4.30715279707377,365.20780987974075,0.5455391298276691,1741.0,2.0,0.0,0.0,0.0,0.0
5834_01,0.0,0.0,1.573131126555566,19.0,0.0,0,3931.0,5.0,228.0,0.0,245.0,6.0,0.0,11.0,958.0,624.0
5835_01,0.0,1.0,1.0,52.0,0.0,1,3932.0,6.0,1758.0,1.0,78.0,3.0,0.0,0.0,0.0,0.0
5836_01,1.0,1.0,0.0,31.0,0.0,1,3933.0,1.0,957.0,1.0,1075.0,2.0,0.0,0.0,0.0,0.0
5837_01,0.0,0.0,2.0,62.0,0.0,0,3934.0,5.0,128.0,1.0,1246.0,6.0,0.0,15.0,0.0,13.0
5839_01,1.0,1.0,2.0,27.0,0.0,1,3935.0,2.0,953.0,1.0,2076.0,1.0,0.0,0.0,0.0,0.0
5840_01,0.0,1.0,2.0,23.0,0.0,0,3936.0,6.0,1758.0,0.0,1590.0,8.0,0.0,0.0,0.0,0.0
5842_01,1.0,1.0,0.0,28.0,0.0,1,3937.0,2.0,955.0,1.0,1222.0,0.0,1.0,0.0,0.0,0.0
5842_02,1.0,1.0,0.0,27.0,0.0,1,3937.0,2.0,955.0,1.0,1606.0,7.0,1.0,0.0,0.0,0.0
5843_01,0.0,1.0,2.0,58.0,0.0,1,3938.0,6.0,1759.0,1.0,966.0,3.0,0.0,0.0,0.0,0.0
5844_01,0.0,0.0,0.0,24.0,0.0,1,3939.0,4.0,1119.0,0.0,1903.0,5.0,0.0,775.0,0.0,456.0
5846_01,2.0,0.0,2.0,27.0,1.0,0,3940.0,4.0,1127.0,1.0,848.0,1.0,0.0,799.0,144.0,593.0
5847_01,0.0,0.0,2.0,33.0,0.0,0,3941.0,5.0,129.0,1.0,2051.0,5.0,0.0,0.0,1189.0,835.0
5848_01,0.0,0.0,2.0,28.0,0.0,1,3942.0,4.0,1128.0,1.0,159.0,6.0,0.0,687.0,213.0,559.0
5849_01,0.0,0.0,2.0,39.0,0.0,0,3943.0,5.0,230.0,0.0,250.0,7.0,0.0,0.0,970.0,628.0
5852_01,0.0,0.0,2.0,27.0,0.0,0,3944.0,4.0,1121.0,0.0,308.0,5.0,0.0,0.0,885.0,551.0
5854_01,0.0,0.0,2.0,36.0,0.0,1,3945.0,5.0,131.0,1.0,1442.0,3.0,0.0,179.0,1412.0,1127.0
5855_01,0.0,0.0,2.0,64.0,0.0,1,3946.0,5.0,231.0,0.0,1009.0,5.0,1.0,1409.0,0.0,1266.0
5855_02,0.0,0.0,1.0,41.0,0.0,1,3946.0,6.0,1761.0,0.0,1009.0,5.0,1.0,620.0,63.0,349.0
5856_01,1.0,1.0,0.0,27.686668371846295,0.0,1,3947.0,1.0,930.0,0.0,2184.0,2.0,1.0,0.0,0.0,0.0
5856_02,1.0,1.0,2.0,27.0,0.0,1,3947.0,1.0,930.0,0.0,2184.0,2.0,1.0,0.0,0.0,0.0
5857_01,1.0,0.0,2.0,33.3091706932963,0.0,0,3948.0,4.0,1129.0,1.0,2034.0,1.0,0.0,66.0,1889.0,1642.0
5858_01,0.0,0.0,0.0,22.0,0.0,1,3949.0,6.0,1760.0,1.0,112.0,0.0,0.0,0.0,733.0,402.0
5859_01,0.0,0.0,2.0,23.0,0.0,1,3950.0,4.0,1122.0,0.0,890.0,4.0,0.0,1517.0,833.0,1634.0
5860_01,2.0,0.0,2.0,40.0,0.0,0,3951.0,5.0,132.0,1.0,1665.0,5.0,2.0,6.0,1104.0,743.0
5860_02,2.0,1.0,2.0,2.0,0.0,1,3951.0,5.0,132.0,1.0,1665.0,5.0,2.0,0.0,0.0,0.0
5860_03,2.0,0.0,2.0,0.0,0.0,1,3951.0,5.0,132.0,1.0,1665.0,5.0,2.0,0.0,0.0,0.0
5861_01,0.0,0.0,2.0,27.0,0.0,1,3952.0,6.0,1761.0,1.0,260.0,13.0,0.0,1228.0,30.0,1020.0
5863_01,0.0,0.0,0.0,0.0,0.0,1,3953.0,6.0,1763.0,0.0,1213.0,5.0,1.0,0.0,0.0,0.0
5863_02,0.0,0.0,2.0,17.0,0.0,0,3953.0,5.0,233.0,0.0,1213.0,5.0,1.0,523.0,283.0,490.0
5867_01,0.0,0.0,2.0,45.0,0.0,0,3954.0,5.0,235.0,0.0,1732.0,7.0,0.0,0.0,0.0,0.0
5868_01,0.0,0.0,2.0,62.0,0.0,0,3955.0,4.0,1130.0,1.0,188.0,2.0,0.0,242.0,472.0,382.0
5869_01,0.0,1.0,0.0,14.0,0.0,1,3956.0,6.0,1765.0,1.0,1570.0,6.0,0.0,0.0,0.0,0.0
5871_01,0.0,0.0,0.0,24.0,0.0,1,3957.0,5.0,135.0,1.0,722.0,8.0,0.0,1355.0,0.0,1184.0
5874_01,0.0,1.0,1.0,51.0,0.0,1,3958.0,6.0,1766.0,1.0,1846.0,2.0,0.0,0.0,0.0,0.0
5875_01,0.0,0.0,2.0,49.0,0.0,0,3959.0,4.0,1133.0,1.0,1396.0,4.0,0.0,0.0,715.0,384.0
5876_01,2.0,0.0,2.0,52.0,0.0,1,3960.0,3.0,880.0,0.0,463.0,5.0,2.0,518.0,1140.0,1070.0
5876_02,2.0,1.0,0.0,35.0,0.0,1,3960.0,5.0,236.0,0.0,463.0,5.0,2.0,0.0,0.0,0.0
5876_03,2.0,1.0,2.0,22.0,0.0,1,3960.0,5.0,236.0,0.0,463.0,5.0,2.0,0.0,0.0,0.0
5877_01,0.0,0.0,2.0,17.0,0.0,0,3961.0,5.0,136.0,1.0,344.0,3.0,0.0,1148.0,391.1994331122814,889.0
5878_01,1.0,1.0,0.0,47.0,0.0,1,3962.0,1.0,959.0,1.0,303.0,4.0,0.0,0.0,0.0,0.0
5879_01,2.0,1.0,2.0,25.0,0.0,1,3963.0,5.0,137.0,1.0,474.0,2.0,0.0,0.0,0.0,0.0
5880_01,0.0,1.0,2.0,11.0,0.0,1,3964.0,6.0,1766.0,0.0,1574.0,3.0,0.0,0.0,0.0,0.0
5882_01,0.0,0.0,2.0,17.0,0.0,0,3965.0,5.0,237.0,0.0,1362.0,3.0,0.0,83.0,949.0,651.0
5885_01,0.0,0.0,2.0,41.0,0.0,1,3966.0,5.0,138.0,1.0,1447.0,15.0,7.0,480.0,103.0,242.0
5885_02,0.0,0.0,2.0,55.0,0.0,1,3966.0,5.0,138.0,1.0,1447.0,15.0,7.0,0.0,1171.0,807.0
5885_03,0.0,0.0,2.0,29.0,0.0,1,3966.0,5.0,138.0,1.0,1447.0,15.0,7.0,1398.0,26.0,1260.0
5885_04,0.0,0.0,2.0,19.0,0.0,0,3966.0,6.0,1767.0,1.0,1447.0,15.0,7.0,0.0,806.0,479.0
5885_05,0.0,1.0,0.0,23.0,0.0,1,3966.0,6.0,1767.0,1.0,1447.0,15.0,7.0,0.0,0.0,0.0
5885_06,0.0,0.0,2.0,32.0,0.0,0,3966.0,6.0,1767.0,1.0,1447.0,15.0,7.0,821.0,1952.0,1856.0
5885_07,0.0,0.0,2.0,27.0,0.0,0,3966.0,6.0,1767.0,1.0,1447.0,15.0,7.0,0.0,1384.0,1028.0
5885_08,0.0,0.0,2.0,25.0,0.0,1,3966.0,6.0,1767.0,1.0,1447.0,15.0,7.0,801.0,0.0,482.0
5886_01,2.0,0.0,2.0,24.0,0.0,0,3967.0,5.0,239.0,0.0,695.0,2.0,1.0,655.8292867017987,1226.0,871.0
5886_02,2.0,1.0,2.0,30.0,0.0,0,3967.0,4.0,1124.0,0.0,695.0,2.0,1.0,0.0,0.0,0.0
5887_01,0.0,0.0,1.0,50.0,0.0,1,3968.0,4.0,1125.0,0.0,436.0,6.0,1.0,2.0,762.0,436.0
5887_02,0.0,0.0,1.6043480298855317,51.0,0.0,0,3968.0,5.0,240.0,0.0,436.0,6.0,1.0,552.0,191.0,419.0
5888_01,2.0,0.0,0.0,27.0,0.0,0,3969.0,5.0,241.0,0.0,191.0,3.0,1.0,0.0,1119.0,756.0
5888_02,2.0,0.0,2.0,35.0,0.0,0,3969.0,5.0,241.0,0.0,191.0,3.0,1.0,0.0,1381.0,1025.0
5889_01,0.0,0.0,2.0,48.0,0.0,0,3970.0,6.0,1767.0,0.0,1524.0,1.0,0.0,715.0,1843.0,1719.0
5890_01,0.0,1.0,2.0,27.0,0.0,1,3971.0,6.0,1768.0,1.0,2205.0,9.0,0.0,0.0,0.0,0.0
5891_01,0.0,1.0,1.0,19.0,0.0,1,3972.0,6.0,1768.0,0.0,1930.0,5.0,0.0,0.0,0.0,0.0
5894_01,0.0,1.0,1.0,18.0,0.0,1,3973.0,6.0,1770.0,1.0,1399.0,9.0,0.0,0.0,0.0,0.0
5897_01,1.0,1.0,0.0,25.0,0.0,1,3974.0,2.0,956.0,1.0,701.6464195252139,3.4899050394197686,0.0,0.0,0.0,0.0
5898_01,0.0,1.0,0.0,41.0,0.0,1,3975.0,6.0,1771.0,1.0,578.0,5.0,0.0,0.0,0.0,0.0
5900_01,2.0,1.0,2.0,62.0,0.0,1,3976.0,5.0,244.0,0.0,1417.0,3.0,2.0,0.0,0.0,0.0
5900_02,2.0,1.0,2.0,30.0,0.0,1,3976.0,5.0,244.0,0.0,1417.0,3.0,2.0,0.0,0.0,0.0
5900_03,2.0,1.0,2.0,6.0,0.0,1,3976.0,5.0,244.0,0.0,1417.0,3.0,2.0,0.0,0.0,0.0
5901_01,0.0,0.0,0.0,15.0,0.0,0,3977.0,5.0,245.0,0.0,358.0,8.0,0.0,40.0,760.0,470.0
5902_01,2.0,0.0,1.0,34.0,0.0,0,3978.0,3.0,818.0,1.0,2183.0,0.0,0.0,623.0,176.0,471.0
5903_01,0.0,0.0,2.0,34.0,0.0,0,3979.0,4.0,1127.0,0.0,611.0,3.0,0.0,13.0,704.0,386.0
5905_01,0.0,0.0,2.0,23.0,0.0,1,3980.0,6.0,1772.0,1.0,308.0,5.0,0.0,621.0,17.0,304.0
5906_01,0.0,0.0,1.5363245275245334,51.0,0.0,0,3981.0,6.0,1770.0,0.0,1779.0,6.0,0.0,203.0,538.0,410.0
5907_01,0.0,1.0,1.0,63.0,0.0,1,3982.0,6.0,1774.0,1.0,1089.0,5.0,0.0,0.0,0.0,0.0
5908_01,0.0,0.0,2.0,42.0,0.0,1,3983.0,5.0,141.0,1.0,258.0,2.0,0.0,625.0,80.0,372.0
5909_01,0.0,0.0,0.0,19.0,0.0,1,3984.0,5.0,142.0,1.0,783.0,7.0,2.0,647.0,0.0,315.0
5909_02,0.0,1.0,2.0,5.0,0.0,1,3984.0,6.0,1775.0,1.0,783.0,7.0,2.0,0.0,0.0,0.0
5909_03,0.0,1.0,0.0,2.0,0.0,1,3984.0,6.0,1775.0,1.0,783.0,7.0,2.0,0.0,0.0,0.0
5912_01,0.0,1.0,2.0,15.0,0.0,1,3985.0,6.0,1777.0,1.0,1101.0,7.0,0.0,0.0,0.0,0.0
5913_01,1.0,0.0,2.0,36.0,0.0,0,3986.0,3.0,888.0,0.0,1532.0,0.0,0.0,6.0,1167.0,805.0
5915_01,0.0,0.0,2.0,32.0,0.0,0,3987.0,4.0,1134.0,1.0,1283.0,5.0,0.0,39.0,675.0,383.0
5916_01,0.0,0.0,2.0,19.0,0.0,1,3988.0,4.0,1135.0,1.0,1301.0,2.0,0.0,416.0,187.0,260.0
5919_01,1.0,0.0,0.0,26.0,0.0,1,3989.0,0.0,1320.0,0.0,958.0,0.0,0.0,1408.0,5.0,1265.0
5920_01,0.0,0.0,2.0,33.0,0.0,0,3990.0,5.0,246.0,0.0,270.0,2.0,0.0,764.0,314.0,686.0
5921_01,0.0,1.0,2.0,38.0,0.0,1,3991.0,6.0,1772.0,0.0,329.0,4.0,1.0,0.0,0.0,0.0
5921_02,0.0,0.0,2.0,22.0,0.0,0,3991.0,5.0,247.0,0.0,329.0,4.0,1.0,771.0,61.0,506.0
5922_01,0.0,0.0,2.0,32.0,0.0,0,3992.0,6.0,1774.0,0.0,92.0,2.0,0.0,0.0,0.0,0.0
5923_01,2.0,1.0,0.0,30.0,0.0,1,3993.0,5.0,144.0,1.0,138.0,1.0,0.0,0.0,0.0,0.0
5924_01,0.0,0.0,2.0,51.0,0.0,0,3994.0,5.0,248.0,0.0,238.0,6.0,0.0,80.0,454.0,203.0
5925_01,1.0,0.0,2.0,29.0,0.0,0,3995.0,1.0,961.0,1.0,1747.0,3.0,2.0,1185.0,1861.0,1843.0
5925_02,1.0,0.0,2.0,16.0,0.0,1,3995.0,1.0,961.0,1.0,1747.0,3.0,2.0,1294.0,151.0,1165.0
5925_03,1.0,0.0,2.0,32.0,0.0,0,3995.0,1.0,961.0,1.0,1747.0,3.0,2.0,0.0,1982.0,1788.0
5927_01,1.0,0.0,0.0,24.0,0.0,0,3996.0,1.0,934.0,0.0,2008.0,9.0,6.0,1402.0,1736.0,1844.0
5927_02,1.0,0.0,1.3724334544335772,23.0,0.0,0,3996.0,1.0,934.0,0.0,2008.0,9.0,6.0,108.0,1971.0,1785.0
5927_03,1.0,1.0,0.0,46.0,0.0,1,3996.0,1.0,934.0,0.0,2008.0,9.0,6.0,0.0,0.0,0.0
5927_04,1.0,0.0,0.0,49.0,0.0,0,3996.0,1.0,934.0,0.0,2008.0,9.0,6.0,1010.0,2028.0,1999.0
5927_05,1.0,1.0,2.0,17.0,0.0,1,3996.0,1.0,934.0,0.0,104.0,1.0,6.0,0.0,0.0,0.0
5927_06,1.0,0.0,0.0,35.0,0.0,0,3996.0,1.0,934.0,0.0,2008.0,9.0,6.0,1665.0,1085.0,1847.0
5927_07,1.0,0.0,0.0,43.0,0.0,0,3996.0,1.0,934.0,0.0,104.0,1.0,6.0,1206.0,1572.0,1642.0
5928_01,0.0,0.0,2.0,20.0,0.0,1,3997.0,4.0,1128.0,0.0,1866.0,0.0,0.0,523.0,184.0,382.0
5930_01,1.0,1.0,0.0,24.0,0.0,1,3998.0,1.0,962.0,1.0,823.0,3.0,2.0,0.0,0.0,0.0
5930_02,1.0,0.0,2.0,28.0,0.0,0,3998.0,1.0,962.0,1.0,823.0,3.0,2.0,879.0,1726.0,1633.0
5930_03,1.0,1.0,0.0,19.0,0.0,1,3998.0,1.0,962.0,1.0,823.0,3.0,2.0,0.0,0.0,0.0
5931_01,1.0,0.0,0.0,39.0,0.0,0,3999.0,0.0,1331.0,0.0,421.0,1.0,0.0,0.0,1466.0,1102.0
5933_01,2.0,0.0,2.0,34.0,0.0,0,4000.0,5.0,147.0,1.0,848.0,1.0,0.0,522.0,1270.0,1172.0
5934_01,0.0,0.0,2.0,29.0,0.0,1,4001.0,6.0,1776.0,0.0,1263.0,3.0,0.0,0.0,88.0,47.0
5938_01,0.0,0.0,0.0,14.0,0.0,1,4002.0,4.0,1136.0,1.0,732.0,4.0,1.0,52.0,0.0,33.0
5938_02,0.0,1.0,2.0,26.048465136659864,0.0,1,4002.0,6.0,1781.0,1.0,732.0,4.0,1.0,0.0,0.0,0.0
5939_01,1.3170707777105957,0.0,2.0,30.0,0.0,0,4003.0,4.0,1137.0,1.0,1645.0,4.0,0.0,491.0,680.0,735.0
5941_01,0.0,0.0,2.0,23.100117020111966,0.0,1,4004.0,4.0,1138.0,1.0,845.0015257847164,3.5716370363552947,0.0,821.0,76.0,556.0
5944_01,0.0,1.0,1.0,32.0,0.0,1,4005.0,6.0,1783.0,1.0,1122.0,6.0,0.0,0.0,0.0,0.0
5945_01,0.0,1.0,2.0,7.0,0.0,1,4006.0,6.0,1785.0,1.0,1362.0,3.0,2.0,0.0,0.0,0.0
5945_02,0.0,1.0,0.0,34.0,0.0,1,4006.0,6.0,1785.0,1.0,734.0,4.0,2.0,0.0,0.0,0.0
5945_03,0.0,0.0,1.0,47.0,0.0,1,4006.0,6.0,1785.0,1.0,1362.0,3.0,2.0,13.0,682.0,365.0
5946_01,2.0,0.0,2.0,19.0,0.0,0,4007.0,4.0,1139.0,1.0,1321.0,8.0,0.0,584.0,268.0,526.0
5947_01,1.0,1.0,2.0,52.0,0.0,1,4008.0,4.0,1140.0,1.0,1954.0,0.0,0.0,0.0,0.0,0.0
5949_01,2.0,0.0,2.0,19.0,0.0,0,4009.0,3.0,847.0,1.0,1829.0,5.0,1.0,395.0,684.0,675.0
5949_02,2.0,1.0,2.0,18.0,0.0,1,4009.0,5.0,148.0,1.0,1829.0,5.0,1.0,0.0,0.0,0.0
5950_01,0.0,0.0,2.0,32.0,0.0,0,4010.0,4.0,1129.0,0.0,754.0,11.0,0.0,5.0,0.0,5.0
5951_01,0.0,0.0,0.0,21.0,0.0,0,4011.0,5.0,149.0,1.0,1172.0,2.0,0.0,171.0,0.0,75.0
5952_01,2.0,0.8007862170216998,0.0,22.0,0.0,1,4012.0,5.0,150.0,1.0,850.0,3.0,0.0,0.0,0.0,0.0
5953_01,2.0,0.0,2.0,13.0,0.0,0,4013.0,4.0,1143.0,1.0,879.0,3.0,0.0,974.0,157.0,777.0
5954_01,2.0,0.0,2.0,25.0,0.0,0,4014.0,4.0,1144.0,1.0,1582.0,1.0,0.0,6.0,1494.0,1133.0
5955_01,2.0,0.0,2.0,33.0,0.0,0,4015.0,4.0,1145.0,1.0,1968.0,5.0,1.0,154.0,786.0,579.0
5955_02,2.0,0.0,2.0,27.0,0.0,0,4015.0,5.0,151.0,1.0,1968.0,5.0,1.0,384.0,1524.0,1307.0
5956_01,0.0,0.0,2.0,21.0,0.0,0,4016.0,4.0,1130.0,0.0,1160.0,7.0,0.0,0.0,1297.0,941.0
5957_01,1.0,1.0,0.0,17.0,0.0,1,4017.0,1.0,936.0,0.0,401.0,4.0,2.0,0.0,0.0,0.0
5957_02,1.0,1.0,0.0,15.0,0.0,1,4017.0,1.0,936.0,0.0,401.0,4.0,2.0,0.0,0.0,0.0
5957_03,1.0,0.0,0.0,58.0,1.0,0,4017.0,1.0,936.0,0.0,401.0,4.0,2.0,1632.0,1250.0,1841.0
5959_01,1.0,0.0,2.0,29.0,0.0,0,4018.0,3.0,854.0,1.0,1600.0,4.0,1.0,1488.0,1093.0,1674.0
5959_02,1.0,1.0,2.0,34.0,0.0,1,4018.0,3.0,854.0,1.0,1600.0,4.0,1.0,0.0,0.0,0.0
5960_01,1.0,0.0,2.0,28.0,0.0,1,4019.0,2.0,957.0,1.0,601.0,4.0,2.0,1809.0,226.0,1991.0
5960_02,1.0,0.0,2.0,29.0,0.0,1,4019.0,2.0,957.0,1.0,601.0,4.0,2.0,981.0,1840.0,1773.0
5960_03,1.0,1.0,0.0,25.0,0.0,1,4019.0,2.0,957.0,1.0,601.0,4.0,2.0,0.0,0.0,0.0
5963_01,2.0,0.0,0.0,23.0,0.0,0,4020.0,5.0,251.0,0.0,109.0,5.0,0.0,1040.0,626.0,1103.0
5965_01,0.0,0.0,2.0,22.0,0.0,1,4021.0,6.0,1778.0,0.0,151.0,4.0,0.0,659.0,76.0,402.0
5967_01,0.0,1.0,0.0,38.0,0.0,1,4022.0,6.0,1779.0,0.0,627.0,2.0,2.0,0.0,0.0,0.0
5967_02,0.0,0.0,2.0,38.0,0.0,1,4022.0,6.0,1779.0,0.0,627.0,2.0,2.0,709.0,0.0,379.0
5967_03,0.0,0.0,2.0,0.0,0.0,0,4022.0,6.0,1779.0,0.0,627.0,2.0,2.0,0.0,0.0,0.0
5968_01,0.0,0.0,2.0,19.220420054737627,0.0,0,4023.0,5.0,252.0,0.0,552.0,4.0,0.0,0.0,841.0,517.0
5969_01,0.0,1.0,2.0,0.0,0.0,1,4024.0,6.0,1787.0,1.0,1678.0,6.0,2.0,0.0,0.0,0.0
5969_02,0.0,0.0,0.0,37.0,0.0,0,4024.0,5.0,153.0,1.0,1678.0,6.0,2.0,631.0,221.0737688831358,297.0
5969_03,0.0,0.0,2.0,2.0,0.0,1,4024.0,6.0,1787.0,1.0,1678.0,6.0,2.0,0.0,0.0,0.0
5970_01,1.0,1.0,0.0,40.0,0.0,1,4025.0,1.0,964.0,1.0,1061.7873778834685,1.6398167698836466,0.0,0.0,0.0,0.0
5971_01,2.0,0.0,2.0,47.0,0.0,0,4026.0,5.0,254.0,0.0,1137.0,3.0,0.0,800.0,610.0,901.0
5972_01,0.0,0.0,2.0,34.0,0.0,1,4027.0,5.0,154.0,1.0,1127.0,4.0,0.0,559.0,1136.0,1084.0
5973_01,2.0,0.0,2.0,43.0,0.0,0,4028.0,5.0,155.0,1.0,729.4137911936913,3.9642013899897273,0.0,202.0,1211.0,952.0
5974_01,2.0,1.0,0.0,21.0,0.0,1,4029.0,3.0,894.0,0.0,1231.0,2.0,0.0,0.0,0.0,0.0
5975_01,1.0,1.0,0.0,43.0,0.0,1,4030.0,4.0,1132.0,0.0,1768.0,9.0,0.0,0.0,0.0,0.0
5976_01,2.0,0.0,2.0,33.0,0.0,0,4031.0,3.0,862.0,1.0,1234.0,3.0,0.0,731.0,1747.0,1617.0
5977_01,1.0,0.0,2.0,28.0,0.0,1,4032.0,1.0,966.0,1.0,1058.0,1.0,3.0,0.0,0.0,0.0
5977_02,1.0,0.0,0.0,57.0,0.0,0,4032.0,1.0,966.0,1.0,1069.0275721179996,1.3027293987822595,3.0,9.0,1.3092319383800624,8.0
5977_03,1.0,0.0,2.0,28.0,0.0,1,4032.0,1.0,966.0,1.0,1058.0,1.0,3.0,0.0,0.0,0.0
5977_04,1.0,0.0,2.0,46.0,0.0,0,4032.0,1.0,966.0,1.0,1581.0,1.0,3.0,1652.0,1940.0,2119.0
5980_01,1.0,0.0,0.0,19.0,0.0,1,4033.0,2.0,958.0,1.0,2047.0,0.0,0.0,2.147579013542649,11.0,10.0
5981_01,2.0,0.0,2.0,27.0,0.0,0,4034.0,5.0,157.0,1.0,1643.0,8.0,2.0,370.0,827.0,745.0
5981_02,1.9758574215961209,0.0,2.0,2.0,0.0,1,4034.0,5.0,157.0,1.0,1643.0,8.0,2.0,0.0,0.0,0.0
5981_03,2.0,0.0,2.0,0.0,0.0,1,4034.0,5.0,157.0,1.0,1643.0,8.0,2.0,0.0,0.0,0.0
5983_01,2.0,0.0,2.0,25.0,1.0,0,4035.0,5.0,257.0,0.0,1149.0,5.0,1.0,0.0,1190.0,836.0
5983_02,2.0,1.0,2.0,47.0,0.0,1,4035.0,5.0,257.0,0.0,1149.0,5.0,1.0,0.0,0.0,0.0
5984_01,2.0,0.0,1.0,38.0,0.0,1,4036.0,3.0,901.0,0.0,1136.0,2.0,1.0,13.0,1061.0,712.0
5984_02,2.0,0.0,2.0,24.0,0.0,0,4036.0,4.0,1133.0,0.0,1136.0,2.0,1.0,556.0,487.0,667.0
5985_01,0.0,0.0,2.0,24.0,0.0,1,4037.0,5.0,258.0,0.0,2207.0,3.0,0.0,0.0,691.0,361.0
5986_01,1.0,0.7590417842406497,2.0,25.0,0.0,1,4038.0,3.0,910.0,0.0,724.0,1.0,0.0,0.0,0.0,0.0
5987_01,0.0,0.0,2.0,29.0,0.0,1,4039.0,6.0,1788.0,1.0,1919.0,7.0,0.0,11.0,0.0,10.0
5988_01,2.0,0.0,0.0,44.0,0.0,0,4040.0,5.0,259.0,0.0,528.0,6.0,0.0,10.0,1843.0,1569.0
5989_01,0.0,0.0,2.0,20.0,0.0,0,4041.0,5.0,158.0,1.0,986.0,0.0,0.0,16.021650547815028,630.0,302.0
5990_01,0.0,1.0,2.0,23.0,0.0,1,4042.0,6.0,1789.0,1.0,358.0,8.0,0.0,0.0,0.0,0.0
5991_01,1.0,0.0,0.0,26.0,0.0,1,4043.0,2.0,959.0,1.0,506.0,2.0,0.0,1885.0,1657.0,2251.0
5992_01,0.0,1.0,1.0,20.0,0.0,1,4044.0,6.0,1790.0,1.0,219.0,2.0,0.0,0.0,0.0,0.0
5993_01,2.0,1.0,2.0,27.0,0.0,1,4045.0,4.0,1147.0,1.0,1084.0,1.0,0.0,0.0,0.0,0.0
5994_01,0.0,0.0,0.0,23.0,0.1659969752574325,0,4046.0,5.0,260.0,0.0,1122.0,6.0,0.0,131.0,948.0,684.0
